0.6,2.65,10.51
0.59,2.58,10.49
0.53,2.55,10.59
0.57,2.58,10.55
0.53,2.63,10.51
0.59,2.64,10.37
0.51,2.52,10.45
0.54,2.61,10.53
0.5,2.59,10.53
0.59,2.59,10.6
0.55,2.57,10.42
0.55,2.6,10.64
0.57,2.63,10.56
0.55,2.52,10.58
0.53,2.44,10.59
0.51,2.42,10.5
0.51,2.52,10.59
0.47,2.59,10.54
0.51,2.46,10.67
0.54,2.39,10.6
0.36,2.52,10.49
0.38,2.54,10.43
0.39,2.47,10.49
0.37,2.45,10.67
0.37,2.39,10.59
0.42,2.39,10.6
0.42,2.37,10.58
0.38,2.44,10.65
0.37,2.38,10.6
0.44,2.25,10.58
0.37,2.28,10.65
0.32,2.25,10.56
0.33,2.21,10.52
0.32,2.17,10.65
0.27,2.18,10.52
0.3,2.17,10.64
0.24,2.03,10.63
0.29,2.1,10.69
0.27,2.14,10.64
0.24,2.12,10.62
0.24,2.04,10.61
0.22,1.99,10.74
0.21,1.98,10.62
0.33,2.11,10.58
0.19,2.12,10.68
0.26,2.07,10.55
0.23,1.88,10.61
0.28,1.93,10.64
0.3,2.01,10.67
0.15,1.91,10.77
0.21,1.86,10.65
0.19,1.85,10.68
0.24,1.84,10.62
0.23,1.86,10.66
0.23,1.86,10.68
0.23,1.84,10.7
0.34,1.75,10.72
0.21,1.75,10.67
0.19,1.84,10.73
0.21,1.84,10.74
0.42,1.78,10.47
0.18,1.77,10.55
0.08,1.83,10.89
0.35,1.9,10.54
0.16,1.76,10.7
0.22,1.68,10.66
0.23,1.67,10.69
0.27,1.72,10.6
0.16,1.77,10.75
0.19,1.71,10.71
0.27,1.7,10.76
0.24,1.72,10.7
0.23,1.77,10.6
0.23,1.75,10.66
0.17,1.7,10.7
0.22,1.69,10.62
0.3,1.75,10.7
0.2,1.75,10.65
0.23,1.75,10.7
0.21,1.77,10.75
0.24,1.75,10.65
0.2,1.77,10.68
0.23,1.78,10.63
0.19,1.73,10.69
0.25,1.74,10.67
0.22,1.8,10.67
0.26,1.75,10.68
0.21,1.75,10.61
0.18,1.76,10.69
0.2,1.8,10.84
0.26,1.88,10.71
0.27,1.9,10.78
0.27,1.86,10.67
0.31,1.82,10.63
0.33,1.9,10.59
0.29,1.96,10.68
0.29,1.97,10.67
0.24,1.94,10.74
0.3,1.94,10.69
0.31,2.01,10.66
0.37,2.01,10.66
0.3,2.07,10.73
0.29,2.05,10.6
0.27,2.07,10.64
0.35,2.05,10.65
0.35,2.03,10.61
0.35,2.03,10.61
0.32,2.1,10.59
0.39,2.11,10.66
0.4,2.11,10.68
0.47,2.18,10.65
0.36,2.14,10.6
0.36,2.08,10.63
0.47,2.15,10.63
0.41,2.22,10.68
0.46,2.26,10.51
0.38,2.29,10.65
0.42,2.17,10.57
0.41,2.14,10.59
0.39,2.27,10.61
0.42,2.33,10.6
0.36,2.25,10.64
0.45,2.27,10.59
0.41,2.24,10.61
0.44,2.33,10.7
0.42,2.29,10.56
0.43,2.32,10.55
0.41,2.29,10.6
0.33,2.32,10.61
0.46,2.34,10.63
0.44,2.31,10.39
0.44,2.36,10.69
0.43,2.38,10.68
0.4,2.31,10.55
0.47,2.34,10.5
0.5,2.33,10.61
0.44,2.42,10.61
0.5,2.45,10.56
0.5,2.42,10.47
0.53,2.33,10.61
0.49,2.37,10.52
0.5,2.53,10.43
0.55,2.59,10.59
0.53,2.52,10.49
0.52,2.47,10.56
