0.52,2.32,10.55
0.48,2.39,10.58
0.55,2.47,10.62
0.57,2.43,10.59
0.53,2.39,10.52
0.58,2.34,10.46
0.57,2.42,10.55
0.61,2.48,10.54
0.6,2.51,10.55
0.57,2.45,10.52
0.57,2.47,10.59
0.59,2.48,10.44
0.6,2.54,10.58
0.57,2.5,10.54
0.63,2.51,10.59
0.63,2.46,10.57
0.65,2.51,10.5
0.58,2.5,10.55
0.63,2.55,10.5
0.62,2.5,10.54
0.57,2.52,10.52
0.58,2.55,10.52
0.58,2.55,10.49
0.64,2.52,10.51
0.63,2.62,10.52
0.64,2.71,10.56
0.61,2.55,10.52
0.59,2.56,10.46
0.62,2.58,10.51
0.64,2.67,10.62
0.6,2.74,10.49
0.54,2.49,10.52
0.58,2.53,10.61
0.51,2.58,10.46
0.54,2.59,10.47
0.49,2.51,10.48
0.43,2.46,10.47
0.45,2.44,10.59
0.45,2.49,10.45
0.37,2.48,10.55
0.42,2.42,10.54
0.41,2.41,10.53
0.4,2.44,10.64
0.41,2.36,10.53
0.45,2.46,10.55
0.23,2.39,10.6
0.34,2.44,10.62
0.32,2.35,10.48
0.33,2.28,10.49
0.35,2.33,10.6
0.31,2.41,10.64
0.39,2.38,10.43
0.32,2.28,10.53
0.35,2.21,10.64
0.36,2.25,10.6
0.3,2.4,10.65
0.33,2.38,10.5
0.35,2.31,10.64
0.34,2.26,10.53
0.35,2.2,10.69
0.41,2.28,10.61
0.3,2.32,10.62
0.34,2.16,10.57
0.4,2.11,10.51
0.39,2.14,10.64
0.32,2.11,10.6
0.33,2.02,10.62
0.34,2.04,10.49
0.33,2.14,10.57
0.34,2.15,10.54
0.4,2.2,10.68
0.41,2.22,10.7
0.42,2.19,10.63
0.39,2.16,10.54
0.46,2.22,10.63
0.42,2.32,10.71
0.4,2.29,10.64
0.46,2.31,10.57
0.48,2.27,10.59
0.4,2.28,10.54
0.49,2.34,10.66
0.53,2.41,10.63
0.44,2.42,10.49
0.52,2.31,10.54
0.49,2.42,10.61
0.44,2.41,10.63
0.51,2.39,10.55
0.46,2.37,10.62
0.45,2.37,10.52
0.55,2.49,10.48
0.47,2.53,10.67
0.53,2.48,10.58
0.56,2.45,10.55
0.55,2.44,10.55
0.6,2.51,10.61
0.51,2.5,10.42
0.49,2.52,10.55
0.59,2.48,10.57
0.58,2.54,10.49
0.56,2.55,10.44
0.55,2.51,10.48
0.55,2.52,10.6
0.65,2.56,10.57
0.66,2.46,10.47
0.62,2.45,10.5
0.55,2.53,10.53
0.64,2.6,10.51
0.57,2.59,10.62
0.6,2.58,10.58
0.56,2.52,10.53
0.63,2.61,10.57
0.54,2.61,10.47
0.58,2.57,10.55
0.59,2.6,10.57
0.56,2.56,10.52
0.59,2.59,10.55
0.52,2.63,10.43
0.5,2.52,10.49
