0.8,1.07,10.89
0.95,1.09,10.73
0.82,1.1,10.91
0.89,1.17,10.8
0.9,1.11,10.72
0.81,0.97,11.01
0.67,1.05,11.03
0.72,1.07,10.79
0.81,1.14,10.85
0.79,1.08,10.98
0.73,1.12,10.87
0.86,1.09,10.92
0.73,1.13,11.13
0.81,1.15,11
0.86,1.25,10.99
0.95,1.08,10.69
1.13,1.13,10.71
0.82,1.08,10.87
1,1.29,10.91
0.99,1.28,10.78
1.19,1.51,10.66
1.08,1.22,10.92
1.17,1.31,10.7
1.03,1.18,10.96
1.09,1.22,10.91
1.15,1.41,10.7
1.25,1.2,10.79
1.35,1.31,10.67
1.33,1.53,10.64
1.2,1.39,10.83
1.26,1.41,10.74
1.23,1.23,10.78
1.23,1.28,10.87
1.2,1.36,10.9
1.29,1.42,10.81
1.34,1.27,10.92
1.32,1.31,10.73
1.33,1.37,10.63
1.29,1.38,10.85
1.36,1.4,10.73
1.31,1.27,10.7
1.23,1.3,10.85
1.39,1.2,10.82
1.48,1.48,10.63
1.46,1.35,10.72
1.41,1.26,10.44
1.45,1.16,10.26
1.52,1.15,10.19
1.29,1.15,10.86
1.26,1.4,10.89
1.31,1.42,10.77
1.18,1.3,10.84
1.08,1.17,10.79
1.03,1.05,11.12
1.19,1.22,10.75
1.14,1.36,10.76
1.27,1.5,10.55
1.13,1.09,10.87
0.96,1.21,10.95
0.95,1.24,10.88
1.01,1.16,10.85
0.96,1.22,10.92
1.04,1.24,10.84
0.96,1.23,10.65
1.01,1.05,10.94
0.95,1.1,10.87
0.97,1.22,10.67
0.87,1.19,10.87
0.86,1.25,10.78
0.94,1.11,10.97
0.88,1.24,10.78
0.83,1.09,10.88
0.85,1.18,10.87
0.87,1.2,10.82
0.91,1.16,10.8
0.93,1.18,10.58
0.87,0.96,10.96
0.76,1.09,10.95
0.85,1.07,11.08
0.86,1.12,10.93
0.92,1.19,10.94
0.81,1.12,11.1
0.71,1.16,10.8
0.97,1.28,10.67
0.91,1.09,10.91
0.93,1.22,10.87
0.94,1.25,11.03
1.04,1.45,10.79
1.07,1.34,10.7
1.01,1.24,10.75
1.19,1.31,10.62
1.01,1.11,10.97
1.22,1.34,10.51
1.14,1.41,10.83
1.2,1.36,10.67
1.37,1.34,10.63
1.16,1.33,10.66
1.12,1.29,10.83
1.2,1.3,10.87
0.96,1.45,11.02
1.37,1.44,10.69
1.2,1.38,10.79
1.33,1.3,10.58
1.21,1.37,10.84
1.32,1.31,10.75
1.18,1.29,10.74
1.33,1.38,10.63
1.38,1.3,10.6
1.27,1.31,10.74
1.33,1.24,10.59
1.33,1.25,10.4
1.24,1.37,10.76
1.26,1.31,10.81
1.29,1.24,10.75
1.13,1.32,10.9
1.2,1.11,10.91
1.33,1.31,10.57
1.33,1.39,10.6
1.31,1.34,10.72
1.26,1.31,11.15
1.1,1.37,10.94
1.33,1.38,10.48
1.28,1.26,10.59
1.24,1.14,10.69
1.21,1.34,10.77
1.35,1.65,10.49
1.37,1.41,10.79
1.08,1.24,11.16
1.08,1.24,10.87
1.19,1.35,10.72
1.23,1.2,10.72
1.18,1.21,10.94
1.12,1.35,10.82
1.17,1.32,10.74
1.36,1.33,10.63
1.35,1.48,10.43
1.23,1.11,10.65
1.14,1.16,10.91
1.24,1.42,10.71
1.26,1.48,10.75
1.1,1.35,10.96
1.13,1.25,10.83
1.11,1.29,10.59
1.14,1.22,10.71
1.15,1.31,10.89
1.08,1.31,10.89
1.06,1.28,10.89
0.92,1.28,10.71
1.06,1.33,10.56
1.05,1.19,10.92
0.89,1.21,11.03
0.87,1.22,11.03
0.88,1.23,10.82
0.98,1.39,10.72
0.94,1.18,11.08
0.91,1.29,11.01
0.91,1.26,11.33
0.86,1.49,11.18
0.96,1.53,10.8
1.17,1.33,10.72
1.03,1.15,10.48
1.16,1.25,10.7
1.09,1.36,10.76
1.15,1.56,10.88
1.2,1.43,10.75
1.23,1.28,10.78
1.33,1.15,10.96
1.1,1.16,10.82
1.08,1.31,10.84
1.13,1.31,10.86
1.35,1.59,10.5
1.31,1.37,10.93
1.14,1.39,10.67
1.2,1.23,10.72
1.24,1.21,10.72
1.21,1.22,10.79
1.25,1.28,10.68
1.27,1.27,10.75
1.33,1.4,10.76
1.29,1.3,10.78
1.31,1.3,10.81
1.33,1.27,10.66
1.34,1.3,10.96
1.38,1.25,10.75
1.36,1.23,10.72
1.4,1.33,10.69
1.28,1.3,10.97
1.39,1.3,10.71
1.37,1.27,10.72
1.43,1.32,10.6
1.31,1.12,10.63
1.39,1.22,10.38
1.41,1.3,10.62
1.28,1.19,10.83
1.37,1.33,10.81
1.26,1.42,10.52
1.38,1.28,10.62
1.21,1.45,10.77
1.12,1.39,10.96
1.17,1.25,10.87
1.22,1.15,10.87
1.2,1.31,10.56
1.16,1.21,10.8
1.25,1.13,10.85
1,1.19,10.91
0.94,1.19,10.95
