0.6,0.08,11.01
0.71,0.03,10.9
0.73,0.07,10.93
0.7,0.02,11.01
0.7,0.07,10.92
0.67,0.05,10.91
0.69,0.01,10.99
0.69,-0.01,10.93
0.72,0.01,10.96
0.63,0.02,11.09
0.54,0.11,11.2
0.69,0.1,11.02
0.75,0.05,10.71
0.8,0.19,10.63
0.73,0.29,10.88
0.78,0.23,10.96
0.75,0.15,10.99
0.7,0.11,11.11
0.81,0.26,10.75
0.73,0.22,10.98
0.78,0.24,10.78
0.74,0.25,10.89
0.74,0.23,10.95
0.8,0.31,10.79
0.81,0.3,10.79
0.83,0.27,11.03
0.75,0.25,10.89
0.78,0.21,10.87
0.88,0.21,10.78
0.84,0.33,10.85
0.78,0.32,10.97
0.75,0.27,11.07
0.78,0.31,10.97
0.84,0.29,10.84
0.85,0.31,10.94
0.81,0.33,10.82
0.89,0.37,10.58
0.86,0.39,10.95
0.87,0.35,10.73
0.86,0.28,10.93
0.86,0.34,11
0.87,0.33,10.9
0.86,0.25,10.85
0.81,0.31,10.84
0.91,0.34,10.73
0.98,0.29,10.71
0.94,0.31,10.7
0.88,0.26,10.9
0.75,0.28,11.1
0.69,0.15,11.11
0.78,0.22,10.78
0.87,0.24,10.89
0.8,0.23,10.85
0.81,0.26,11.02
0.74,0.17,10.94
0.78,0.16,10.83
0.83,0.21,10.78
0.76,0.11,10.92
0.69,0.11,11
0.8,0.18,10.88
0.64,0.14,10.87
0.66,0.13,10.99
0.74,0.13,10.99
0.69,0.07,10.82
0.73,0.06,10.88
0.69,0.07,11.01
0.63,0.03,11.03
0.67,0.06,10.77
0.79,0.16,10.79
0.66,0.05,10.85
0.65,0.09,10.86
0.67,-0.06,10.95
0.64,0.05,10.87
0.71,0.03,10.91
0.66,0,10.88
0.68,0.03,10.74
0.63,-0.03,11
0.63,0,10.92
0.71,0.02,10.94
0.66,0.03,10.87
0.62,0.07,11.01
0.55,0.01,11.09
0.51,0.06,11.22
0.54,0.03,10.94
0.78,0.14,10.51
0.8,0.15,10.67
0.69,0.22,10.89
0.66,0.08,10.94
0.77,0.17,10.87
0.73,0.33,10.73
0.7,0.24,10.81
0.68,0.16,10.96
0.58,0.19,10.9
0.56,0.25,10.92
0.46,0.32,10.78
0.4,0.19,10.64
0.48,0.26,10.92
0.42,0.41,10.97
0.22,0.3,11.03
0.48,0.29,10.78
0.31,0.41,10.9
0.55,0.37,10.93
0.42,0.31,10.91
0.49,0.4,10.79
0.64,0.45,10.8
0.59,0.39,10.81
0.55,0.49,10.72
0.46,0.38,11.06
0.5,0.44,10.87
0.63,0.61,10.78
0.56,0.48,10.8
0.51,0.53,10.88
0.56,0.46,10.87
0.57,0.49,10.85
0.56,0.45,10.92
0.59,0.49,10.87
0.56,0.48,10.9
0.65,0.52,10.8
0.5,0.47,10.76
0.8,0.57,10.75
0.68,0.55,10.95
0.67,0.64,11.1
0.7,0.57,10.95
0.74,0.38,10.73
0.67,0.43,10.92
0.65,0.52,10.95
0.55,0.4,11.01
0.72,0.45,10.92
0.65,0.47,10.77
0.71,0.36,10.86
